atleta_id,nome,clube_id,clube,posicao_id,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,scout_A,scout_DS,scout_FC,scout_FD,scout_FF,scout_FS,scout_FT,scout_SG,scout_V,scout_CA,scout_G,scout_I,scout_DE,scout_GS,scout_PC,scout_PP,scout_CV,scout_GC,scout_PS,scout_DP,mandante,adversario,prob_vitoria,prob_gols,tendencia,min_valorizar,pb_media,resiliencia_pct,confiabilidade,media_bayesiana,residuo_z,armadilha_label,custo_beneficio,cb_rank,status_label
90031,Mendoza,293,CAP,5,Atacante,7,8.5,-0.11,4.99,17,4.0,True,0.0,14.0,9.0,5.0,10.0,13.0,2.0,0.0,,,5.0,1.0,,,,,,,,,True,INT,0.0,,estavel,4.0,2.64,0.529,1.0,4.986,0.792,valor_bom,0.587,30,Provável
92273,Odair Hellmann,293,CAP,6,Técnico,7,8.86,-0.42,5.5,17,6.1,True,0.0,,,,,,,0.0,9.0,,0.0,,,,,,,,,,True,INT,0.0,,estavel,6.1,5.5,1.0,1.0,5.329,0.353,neutro,0.601,7,Provável
107985,Terán,293,CAP,3,Zagueiro,7,5.37,-0.51,3.32,11,1.5,True,0.0,11.0,9.0,3.0,2.0,5.0,,3.0,,,0.0,,,,,,,,,,True,INT,0.0,,baixa,1.5,2.5,0.753,1.0,2.994,0.432,neutro,0.558,14,Provável
116461,Jamerson,287,VIT,2,Lateral,7,6.14,0.0,4.17,6,0.0,False,0.0,5.0,2.0,,2.0,5.0,,3.0,,1.0,0.0,,,,,,,,,,False,REM,0.0,,estavel,4.2,2.67,0.64,0.75,3.706,0.035,neutro,0.453,64,Provável
110668,Esquivel,293,CAP,2,Lateral,7,7.33,-0.18,4.67,13,4.7,True,3.0,17.0,24.0,1.0,6.0,11.0,,4.0,,1.0,0.0,,,,,,1.0,,,,True,INT,0.0,,estavel,4.7,2.59,0.555,1.0,4.86,0.691,valor_bom,0.663,7,Provável
123101,Leozinho,293,CAP,5,Atacante,7,7.83,5.67,5.18,6,27.6,True,0.0,6.0,3.0,2.0,2.0,2.0,1.0,0.0,,1.0,2.0,,,,,,,,,,True,INT,0.0,,alta,27.6,2.51,0.485,0.75,5.065,1.106,valor_bom,0.485,62,Provável
102256,Rollheiser,277,SAN,4,Meia,7,5.6,0.0,2.71,13,0.0,False,0.0,4.0,8.0,4.0,3.0,3.0,,0.0,,1.0,3.0,1.0,,,,,,,,,True,CHA,0.0,,estavel,2.7,1.56,0.576,1.0,2.442,-0.293,neutro,0.436,94,Provável
113113,Benavídez,293,CAP,2,Lateral,2,7.23,0.0,4.42,13,0.0,False,4.0,10.0,14.0,2.0,3.0,12.0,,4.0,,4.0,0.0,1.0,,,,,,,,,True,INT,0.0,,estavel,4.4,1.96,0.443,1.0,4.705,0.574,valor_bom,0.651,9,Dúvida
123869,Aguirre,293,CAP,3,Zagueiro,7,5.86,-0.71,3.47,14,4.2,True,0.0,15.0,16.0,4.0,2.0,5.0,1.0,4.0,,1.0,0.0,1.0,,,,,,,,,True,INT,0.0,,baixa,4.2,2.61,0.752,1.0,3.572,0.845,valor_bom,0.61,8,Provável
143193,Viveros,293,CAP,5,Atacante,7,11.67,-1.42,7.96,16,1.2,True,1.0,2.0,35.0,15.0,13.0,53.0,1.0,0.0,,2.0,9.0,11.0,,,,,,,3.0,,True,INT,0.0,,baixa,1.2,3.15,0.396,1.0,6.966,1.894,valor_oculto,0.597,23,Provável
84339,Bruno Melo,294,CFC,2,Lateral,7,5.52,-0.1,3.63,17,0.5,True,1.0,15.0,9.0,,4.0,10.0,,5.0,,1.0,1.0,2.0,,,,,1.0,,,,False,RBB,0.0,,estavel,0.5,2.1,0.579,1.0,3.543,0.171,neutro,0.642,13,Provável
82628,Tinga,294,CFC,2,Lateral,7,5.43,-1.1,3.36,12,0.0,True,2.0,14.0,2.0,1.0,1.0,6.0,,1.0,,,0.0,,,,,,,,,,False,RBB,0.0,,baixa,3.4,2.28,0.679,1.0,3.359,0.031,neutro,0.619,15,Provável
84626,Josué,294,CFC,4,Meia,7,7.14,1.72,4.05,18,12.3,True,8.0,8.0,18.0,5.0,6.0,25.0,,0.0,,2.0,1.0,,,,,,1.0,,,,False,RBB,0.0,,alta,12.3,1.55,0.383,1.0,4.036,0.868,valor_bom,0.565,24,Provável
97878,Jacy,294,CFC,3,Zagueiro,7,5.73,0.29,4.07,16,4.9,True,0.0,26.0,13.0,,6.0,15.0,,3.0,,2.0,1.0,,,,,,1.0,,,,False,RBB,0.0,,estavel,4.9,3.13,0.769,1.0,3.964,1.317,valor_bom,0.692,1,Provável
110708,Pedro Rangel,294,CFC,1,Goleiro,7,6.24,-0.77,4.41,16,0.9,True,0.0,1.0,,,,4.0,,5.0,,1.0,0.0,,50.0,22.0,,,,,,,False,RBB,0.0,,baixa,0.9,2.85,0.646,1.0,4.24,1.103,valor_bom,0.679,5,Provável
123648,Lucas Ronier,294,CFC,5,Atacante,2,10.51,-0.22,6.91,16,5.0,True,3.0,34.0,19.0,6.0,15.0,40.0,2.0,0.0,,3.0,1.0,1.0,,,,,,,,,False,RBB,0.0,,estavel,5.0,5.47,0.792,1.0,6.266,1.486,valor_bom,0.596,24,Dúvida
126977,Fernando Seabra,294,CFC,6,Técnico,7,7.88,0.25,5.18,19,4.47,True,0.0,,,,,,,0.0,7.0,,0.0,,,,,,,,,,False,RBB,0.0,,estavel,4.5,5.18,1.0,1.0,5.116,0.451,neutro,0.649,1,Provável
109127,Tiago Cóser,294,CFC,3,Zagueiro,7,3.1,-0.18,2.23,16,0.2,True,0.0,6.0,17.0,,1.0,4.0,,5.0,,1.0,1.0,,,,,,1.0,,,,False,RBB,0.0,,estavel,0.2,0.92,0.413,1.0,1.998,0.591,valor_bom,0.645,5,Provável
90302,Pedro Rocha,294,CFC,5,Atacante,7,6.33,0.0,3.63,18,0.0,False,1.0,5.0,19.0,7.0,15.0,22.0,,0.0,,1.0,4.0,7.0,,,,,1.0,,,,False,RBB,0.0,,estavel,3.6,1.57,0.433,1.0,4.045,0.659,valor_bom,0.639,8,Provável
82730,Marcelo Rangel,364,REM,1,Goleiro,7,5.58,-1.28,3.87,18,2.2,True,0.0,,,,,4.0,,1.0,,2.0,0.0,,69.0,32.0,,,,,,1.0,True,VIT,0.0,,baixa,2.2,3.59,0.928,1.0,3.879,1.012,valor_bom,0.695,3,Provável
97795,Marcelinho,364,REM,2,Lateral,7,5.58,-2.13,5.13,16,0.4,True,1.0,19.0,7.0,5.0,8.0,23.0,1.0,2.0,,2.0,2.0,1.0,,,,,,,,,True,VIT,0.0,,baixa,0.4,3.69,0.719,1.0,4.539,1.147,valor_bom,0.813,1,Provável
117930,Lavega,294,CFC,5,Atacante,2,4.93,-0.29,3.43,18,0.0,True,1.0,9.0,8.0,2.0,5.0,5.0,,0.0,,3.0,5.0,4.0,,,,,,,,,False,RBB,0.0,,estavel,3.4,0.93,0.271,1.0,2.996,0.265,neutro,0.608,16,Dúvida
112576,Vini Paulista,294,CFC,4,Meia,7,3.97,0.17,2.42,19,2.7,True,0.0,27.0,9.0,1.0,5.0,10.0,,0.0,,2.0,0.0,1.0,,,,,,,,,False,RBB,0.0,,estavel,2.7,2.42,1.0,1.0,2.297,0.385,neutro,0.579,20,Provável
68938,Giovanni Augusto,315,CHA,4,Meia,7,3.87,0.43,1.49,11,4.4,True,0.0,7.0,5.0,2.0,,12.0,,0.0,,1.0,0.0,,,,,,,,,,False,SAN,0.0,,estavel,4.4,1.49,1.0,1.0,1.707,-0.214,neutro,0.441,90,Provável
83048,Rafael Thyere,315,CHA,3,Zagueiro,7,2.75,-0.45,-0.1,3,0.0,True,0.0,2.0,1.0,,,,,0.0,,,0.0,,,,,,,1.0,,,False,SAN,0.0,,estavel,0.0,0.0,0.0,0.375,1.089,-0.134,neutro,0.148,75,Provável
102911,Zé Ricardo,364,REM,4,Meia,7,4.1,-0.62,2.39,17,0.7,True,0.0,27.0,25.0,4.0,2.0,17.0,,0.0,,4.0,0.0,,,,,,1.0,,,,True,VIT,0.0,,baixa,0.7,2.39,1.0,1.0,2.267,0.275,neutro,0.553,27,Provável
95332,Marcinho,315,CHA,5,Atacante,7,4.58,-0.13,3.02,17,4.9,True,1.0,15.0,7.0,5.0,7.0,13.0,,0.0,,,1.0,3.0,,,,,,,,,False,SAN,0.0,,estavel,4.9,2.26,0.748,1.0,2.699,0.156,neutro,0.589,28,Provável
101393,Eduardo Doma,315,CHA,3,Zagueiro,7,4.44,0.5,2.45,16,4.3,True,0.0,19.0,13.0,2.0,6.0,3.0,,1.0,,3.0,1.0,,,,1.0,,1.0,,,,False,SAN,0.0,,estavel,4.3,1.89,0.771,1.0,2.482,0.323,neutro,0.559,13,Provável
97900,Vitão,262,FLA,3,Zagueiro,2,7.8,0.02,3.03,7,5.0,True,0.0,1.0,2.0,,1.0,1.0,,4.0,,1.0,0.0,,,,,,,,,,True,SAO,0.0,,estavel,5.0,1.32,0.436,0.875,3.414,-0.017,neutro,0.383,57,Dúvida
104519,Camilo,315,CHA,4,Meia,7,5.39,-0.23,3.22,15,4.5,True,0.0,31.0,24.0,2.0,5.0,11.0,,0.0,,3.0,0.0,,,,,,,,,,False,SAN,0.0,,estavel,4.5,3.22,1.0,1.0,2.798,0.201,neutro,0.519,50,Provável
107516,Ênio,315,CHA,5,Atacante,7,5.45,-0.16,3.44,10,1.8,True,0.0,4.0,7.0,4.0,5.0,26.0,1.0,0.0,,2.0,1.0,3.0,,,,,,,,,False,SAN,0.0,,estavel,1.8,2.64,0.767,1.0,2.808,-0.195,neutro,0.515,56,Provável
140438,David,315,CHA,4,Meia,7,1.13,-0.33,0.86,5,0.0,True,0.0,2.0,2.0,,3.0,1.0,,0.0,,,0.0,,,,1.0,,,,,,False,SAN,0.0,,estavel,0.9,0.86,1.0,0.625,0.911,1.346,valor_bom,0.504,56,Provável
89837,Lucho Acosta,266,FLU,4,Meia,7,11.02,0.0,5.76,14,0.0,False,4.0,16.0,15.0,4.0,11.0,15.0,,0.0,,4.0,3.0,,,,,,,,,,False,GRE,0.0,,estavel,5.8,3.26,0.566,1.0,5.122,0.927,valor_bom,0.465,76,Provável
99552,Rossi,262,FLA,1,Goleiro,7,9.48,0.31,5.29,17,8.9,True,0.0,,,,,2.0,,8.0,,,0.0,,49.0,15.0,,,,,,,True,SAO,0.0,,estavel,8.9,2.94,0.556,1.0,4.845,0.702,valor_bom,0.511,13,Provável
110426,Bernabei,285,INT,2,Lateral,7,9.84,0.18,6.42,16,3.1,True,1.0,20.0,38.0,8.0,19.0,18.0,1.0,4.0,,5.0,4.0,6.0,,,1.0,,1.0,,,,False,CAP,0.0,,estavel,3.1,3.86,0.601,1.0,6.003,0.974,valor_bom,0.61,19,Provável
89274,Andreas Pereira,275,PAL,4,Meia,7,12.53,-0.25,5.15,18,3.0,True,9.0,18.0,20.0,4.0,13.0,13.0,,0.0,,3.0,1.0,,,,,,,,,,True,CAM,0.0,,estavel,3.0,2.37,0.46,1.0,4.798,0.214,neutro,0.383,119,Provável
80287,Luciano,276,SAO,5,Atacante,7,13.39,-0.75,5.32,15,3.7,True,1.0,8.0,17.0,6.0,9.0,24.0,,0.0,,3.0,6.0,4.0,,,,1.0,,,1.0,,False,FLA,0.0,,baixa,3.7,1.79,0.336,1.0,5.201,-0.312,neutro,0.388,87,Provável
126471,Barreal,277,SAN,4,Meia,7,11.27,0.0,4.55,14,0.0,False,0.0,22.0,17.0,4.0,9.0,14.0,,0.0,,3.0,3.0,3.0,,,1.0,,1.0,,,,True,CHA,0.0,,estavel,4.5,3.48,0.765,1.0,4.352,0.005,neutro,0.386,117,Provável
39148,Hulk,266,FLU,5,Atacante,7,11.8,0.0,4.55,12,0.0,False,3.0,4.0,9.0,6.0,8.0,32.0,,0.0,,1.0,1.0,3.0,,,,,,,,,False,GRE,0.0,,estavel,4.5,2.63,0.578,1.0,4.721,-0.428,neutro,0.4,83,Provável
100652,Yuri Alberto,264,COR,5,Atacante,7,12.95,1.24,4.46,15,19.9,True,2.0,7.0,20.0,12.0,14.0,12.0,,0.0,,2.0,3.0,12.0,,,,,,,,,False,BAH,0.0,,alta,19.9,2.19,0.491,1.0,4.64,-0.785,armadilha_leve,0.358,95,Provável
68708,Eduardo,2305,MIR,4,Meia,2,5.57,0.0,2.78,11,0.0,False,0.0,8.0,9.0,2.0,3.0,9.0,,0.0,,1.0,2.0,,,,,,1.0,,,,False,VAS,0.0,,estavel,2.8,1.87,0.673,1.0,2.454,-0.266,neutro,0.441,90,Dúvida
78850,Reinaldo,2305,MIR,2,Lateral,7,7.76,0.0,2.2,13,0.0,False,1.0,8.0,10.0,2.0,9.0,10.0,,1.0,,5.0,0.0,,,,,,,,,,False,VAS,0.0,,estavel,2.2,1.58,0.718,1.0,3.33,-1.022,armadilha_leve,0.429,67,Provável
103445,Kaio Jorge,283,CRU,5,Atacante,7,12.44,0.2,5.08,13,10.9,True,0.0,3.0,5.0,5.0,14.0,11.0,,0.0,,,5.0,6.0,,,,,,,1.0,,True,BOT,0.0,,estavel,10.9,2.0,0.394,1.0,5.041,-0.257,neutro,0.405,82,Provável
94583,Pedro,262,FLA,5,Atacante,7,18.63,0.13,9.41,17,18.8,True,4.0,11.0,9.0,9.0,10.0,17.0,1.0,0.0,,1.0,12.0,3.0,,,,,,,1.0,,True,SAO,0.0,,estavel,18.8,2.59,0.275,1.0,7.992,1.545,valor_oculto,0.429,77,Provável
86292,Bolasie,315,CHA,5,Atacante,7,4.35,-0.18,2.13,15,2.8,True,1.0,3.0,17.0,6.0,12.0,12.0,1.0,0.0,,3.0,1.0,3.0,,,,1.0,,,1.0,,False,SAN,0.0,,estavel,2.8,1.26,0.592,1.0,2.091,-0.33,neutro,0.481,63,Provável
101908,Willian Machado,2305,MIR,3,Zagueiro,2,5.36,0.0,3.73,14,0.0,False,1.0,19.0,9.0,2.0,3.0,11.0,,1.0,,2.0,1.0,,,,,,,,,,False,VAS,0.0,,estavel,3.7,2.73,0.732,1.0,3.299,0.763,valor_bom,0.615,6,Dúvida
115986,Denilson,2305,MIR,4,Meia,7,5.21,0.0,3.04,10,0.0,False,0.0,14.0,13.0,1.0,2.0,9.0,,0.0,,1.0,1.0,,,,1.0,,,,,,False,VAS,0.0,,estavel,3.0,2.54,0.836,1.0,2.581,0.043,neutro,0.495,61,Provável
94154,Maycon,282,CAM,4,Meia,7,5.77,-0.33,3.08,11,1.5,True,0.0,10.0,8.0,1.0,2.0,5.0,,0.0,,,2.0,,,,,,,,,,False,PAL,0.0,,estavel,1.5,2.17,0.705,1.0,3.47,0.781,valor_bom,0.601,10,Provável
132412,Román Gómez,265,BAH,2,Lateral,7,8.77,1.02,5.43,4,7.4,True,0.0,10.0,5.0,,4.0,2.0,,1.0,,1.0,0.0,,,,,,,,,,True,COR,0.0,,alta,7.4,4.68,0.862,0.5,5.255,0.562,valor_bom,0.3,76,Provável
93988,Breno Lopes,294,CFC,5,Atacante,7,9.24,-0.23,5.89,16,1.5,True,0.0,10.0,8.0,5.0,4.0,22.0,,0.0,,3.0,8.0,6.0,,,,,,,1.0,,False,RBB,0.0,,estavel,1.5,1.89,0.321,1.0,5.586,1.165,valor_bom,0.605,17,Provável
90061,Bruno Pacheco,315,CHA,2,Lateral,7,6.51,0.09,4.31,10,2.7,True,3.0,18.0,7.0,,1.0,9.0,,0.0,,2.0,0.0,1.0,,,,,,,,,False,SAN,0.0,,estavel,2.7,2.81,0.652,1.0,3.887,0.051,neutro,0.597,27,Provável
83433,Patrick,364,REM,4,Meia,7,5.61,-0.38,3.66,16,5.5,True,0.0,28.0,10.0,2.0,6.0,15.0,2.0,0.0,,,0.0,1.0,,,1.0,,,,,,True,VIT,0.0,,estavel,5.5,3.66,1.0,1.0,3.109,0.448,neutro,0.554,26,Provável
116034,Victor Hugo,282,CAM,4,Meia,7,6.36,-0.24,3.59,16,0.5,True,1.0,8.0,3.0,6.0,4.0,14.0,,0.0,,,3.0,,,,,,,,,,False,PAL,0.0,,estavel,0.5,2.34,0.652,1.0,3.728,0.822,valor_bom,0.586,16,Provável
69208,Gabriel Paulista,264,COR,3,Zagueiro,7,9.6,0.3,4.79,14,5.2,True,0.0,16.0,13.0,1.0,9.0,7.0,,6.0,,3.0,1.0,,,,,,,,,,False,BAH,0.0,,estavel,5.2,3.08,0.643,1.0,4.412,0.534,valor_bom,0.46,40,Provável
105089,Tetê,284,GRE,5,Atacante,7,9.01,0.0,3.83,14,0.0,False,0.0,10.0,5.0,5.0,11.0,13.0,1.0,0.0,,,2.0,,,,,,,,,,True,FLU,0.0,,estavel,3.8,2.69,0.702,1.0,4.248,-0.127,neutro,0.471,64,Provável
105157,Villagra,285,INT,4,Meia,7,5.01,-0.17,1.94,14,0.1,True,0.0,12.0,18.0,3.0,5.0,16.0,,0.0,,1.0,0.0,,,,,,,,,,False,CAP,0.0,,estavel,0.1,1.94,1.0,1.0,1.964,-0.549,armadilha_leve,0.392,115,Provável
106708,Igor Formiga,2305,MIR,2,Lateral,7,7.89,0.0,4.52,13,0.0,False,0.0,26.0,21.0,1.0,8.0,5.0,,0.0,,,2.0,,,,,,,,,,False,VAS,0.0,,estavel,4.5,3.6,0.796,1.0,4.767,0.381,neutro,0.604,26,Provável
86859,José Welison,364,REM,4,Meia,7,3.68,-0.75,2.51,16,3.1,True,0.0,24.0,19.0,,9.0,11.0,,0.0,,3.0,0.0,,,,,,,,,,True,VIT,0.0,,baixa,3.1,2.51,1.0,1.0,2.342,0.614,valor_bom,0.636,4,Provável
95362,Cassierra,282,CAM,5,Atacante,7,6.19,0.79,2.33,15,5.8,True,1.0,2.0,10.0,3.0,6.0,8.0,1.0,0.0,,1.0,2.0,4.0,,,,,,,,,False,PAL,0.0,,alta,5.8,0.93,0.399,1.0,3.251,-0.089,neutro,0.525,51,Provável
71536,Luiz Gustavo,293,CAP,4,Meia,7,5.98,-0.8,3.51,12,0.9,True,0.0,8.0,12.0,5.0,2.0,18.0,1.0,0.0,,2.0,2.0,,,,,,,,,,True,INT,0.0,,baixa,0.9,2.68,0.764,1.0,3.708,0.956,valor_bom,0.62,7,Provável
147088,Cissé,282,CAM,4,Meia,2,2.08,-0.06,1.7,9,0.0,True,0.0,2.0,3.0,1.0,2.0,5.0,,0.0,,,1.0,1.0,,,,,,,,,False,PAL,0.0,,estavel,1.7,1.14,0.671,1.0,1.344,0.737,valor_bom,0.646,2,Dúvida
99789,Brenner,267,VAS,5,Atacante,2,7.07,0.0,2.98,13,0.0,False,0.0,7.0,4.0,5.0,7.0,10.0,2.0,0.0,,1.0,1.0,1.0,,,,,,,,,True,MIR,0.0,,estavel,3.0,2.36,0.792,1.0,3.741,0.043,neutro,0.529,49,Dúvida
118844,Kaio César,264,COR,5,Atacante,7,12.03,1.7,7.04,7,16.7,True,1.0,12.0,4.0,4.0,1.0,16.0,,0.0,,2.0,2.0,1.0,,,,,,,,,False,BAH,0.0,,alta,16.7,4.04,0.574,0.875,5.941,0.759,valor_bom,0.432,74,Provável
101715,Alerrandro,285,INT,5,Atacante,7,6.77,0.34,3.79,18,2.7,True,3.0,7.0,18.0,7.0,10.0,18.0,,0.0,,1.0,3.0,5.0,,,,,,,,,False,CAP,0.0,,estavel,2.7,1.62,0.427,1.0,4.156,0.587,valor_bom,0.614,13,Provável
123738,Herrera,280,RBB,5,Atacante,7,4.31,0.0,2.17,14,0.0,False,0.0,11.0,19.0,5.0,6.0,8.0,,0.0,,3.0,1.0,2.0,,,,,,,,,True,CFC,0.0,,estavel,2.2,1.6,0.737,1.0,2.115,-0.282,neutro,0.491,59,Provável
116065,Cuiabano,267,VAS,2,Lateral,7,13.25,0.0,7.47,11,0.0,False,4.0,27.0,9.0,6.0,6.0,13.0,,0.0,,2.0,1.0,,,,,,,,,,True,MIR,0.0,,estavel,7.5,5.11,0.684,1.0,6.501,0.571,valor_bom,0.491,54,Provável
99815,Arias,275,PAL,4,Meia,7,14.1,0.33,6.41,14,5.4,True,0.0,33.0,18.0,6.0,8.0,19.0,1.0,0.0,,4.0,3.0,4.0,,,,,,,,,True,CAM,0.0,,estavel,5.4,5.34,0.833,1.0,5.536,0.714,valor_bom,0.393,113,Provável
108162,Nardoni,284,GRE,4,Meia,7,6.42,0.0,2.04,11,0.0,False,0.0,8.0,13.0,,3.0,10.0,,0.0,,1.0,1.0,1.0,,,,,,,,,True,FLU,0.0,,estavel,2.0,1.59,0.779,1.0,2.867,-0.164,neutro,0.447,87,Provável
110144,Spinelli,267,VAS,5,Atacante,2,6.18,0.0,3.16,12,0.0,False,0.0,7.0,13.0,7.0,10.0,8.0,1.0,0.0,,,1.0,,,,,,,,,,True,MIR,0.0,,estavel,3.2,2.49,0.788,1.0,3.887,0.564,valor_bom,0.629,9,Dúvida
97899,Matheus Bahia,285,INT,2,Lateral,7,7.66,1.25,4.13,11,9.5,True,1.0,15.0,13.0,1.0,1.0,14.0,,3.0,,2.0,0.0,2.0,,,,,,,,,False,CAP,0.0,,alta,9.5,2.86,0.692,1.0,4.567,0.266,neutro,0.596,28,Provável
146430,Justino,263,BOT,3,Zagueiro,2,2.32,0.0,1.25,6,0.0,False,0.0,5.0,,,,4.0,,0.0,,2.0,0.0,,,,,,,,,,False,CRU,0.0,,estavel,1.2,1.25,1.0,0.75,1.413,0.552,valor_bom,0.457,41,Dúvida
145563,João Ananias,277,SAN,3,Zagueiro,7,2.62,0.0,2.2,3,0.0,False,0.0,5.0,3.0,,,2.0,,0.0,,1.0,0.0,,,,,,,,,,True,CHA,0.0,,estavel,2.2,2.2,1.0,0.375,1.716,0.635,valor_bom,0.246,67,Provável
126189,Tomás Pérez,282,CAM,4,Meia,2,3.39,-0.64,1.27,11,-0.3,True,0.0,10.0,12.0,2.0,1.0,3.0,,0.0,,2.0,0.0,,,,,,,,,,False,PAL,0.0,,baixa,1.3,1.27,1.0,1.0,1.58,-0.048,neutro,0.466,74,Dúvida
105048,Jajá,364,REM,5,Atacante,7,5.75,-0.91,4.92,15,-0.4,True,1.0,14.0,12.0,7.0,8.0,18.0,,0.0,,1.0,4.0,4.0,,,,,1.0,,,,True,VIT,0.0,,baixa,4.9,2.45,0.498,1.0,3.911,0.785,valor_bom,0.68,5,Provável
92747,Eduardo Domínguez,282,CAM,6,Técnico,7,10.29,-0.74,5.27,15,3.88,True,0.0,,,,,,,0.0,7.0,,0.0,,,,,,,,,,False,PAL,0.0,,baixa,3.9,5.27,1.0,1.0,5.515,0.151,neutro,0.536,11,Provável
141595,Gabriel Mec,284,GRE,5,Atacante,7,4.45,0.0,2.82,14,0.0,False,0.0,10.0,9.0,1.0,5.0,18.0,,0.0,,3.0,2.0,,,,,,,,,,True,FLU,0.0,,estavel,2.8,1.68,0.596,1.0,2.528,0.057,neutro,0.568,35,Provável
93368,Lucas Veríssimo,277,SAN,3,Zagueiro,7,8.84,0.0,4.2,11,0.0,False,0.0,16.0,13.0,1.0,4.0,6.0,,4.0,,1.0,0.0,2.0,,,,,,,,,True,CHA,0.0,,estavel,4.2,3.11,0.74,1.0,4.011,0.312,neutro,0.454,42,Provável
109987,Medina,263,BOT,4,Meia,7,7.74,0.0,4.13,10,0.0,False,0.0,19.0,12.0,1.0,4.0,18.0,,0.0,,3.0,1.0,,,,,,1.0,,1.0,,False,CRU,0.0,,estavel,4.1,3.63,0.879,1.0,4.075,0.701,valor_bom,0.526,43,Provável
88963,Leonardo Jardim,262,FLA,6,Técnico,7,14.01,0.25,7.37,15,10.98,True,0.0,,,,,,,0.0,10.0,,0.0,,,,,,,,,,True,SAO,0.0,,estavel,11.0,7.37,1.0,1.0,6.885,0.53,valor_bom,0.491,17,Provável
101807,Oliva,277,SAN,4,Meia,2,7.03,0.0,3.44,11,0.0,False,2.0,16.0,17.0,1.0,4.0,9.0,,0.0,,,0.0,,,,,,,,,,True,CHA,0.0,,estavel,3.4,2.53,0.735,1.0,3.678,0.508,valor_bom,0.523,45,Dúvida
37457,Léo Condé,364,REM,6,Técnico,7,7.63,-0.92,4.53,15,2.26,True,0.0,,,,,,,0.0,4.0,,0.0,,,,,,,,,,True,VIT,0.0,,baixa,2.3,4.53,1.0,1.0,4.681,0.17,neutro,0.613,5,Provável
141400,Huguinho,263,BOT,4,Meia,7,6.02,0.0,5.13,3,0.0,False,0.0,5.0,7.0,,,6.0,,0.0,,1.0,1.0,,,,,,,,,,False,CRU,0.0,,estavel,5.1,3.46,0.674,0.375,4.312,1.614,valor_oculto,0.269,143,Provável
115537,Marcos Victor,265,BAH,3,Zagueiro,2,2.41,-0.31,0.0,2,0.0,True,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,True,COR,0.0,,estavel,0.0,0.0,0.0,0.25,1.228,0.279,neutro,0.127,81,Dúvida
141594,Pedro Gabriel,284,GRE,2,Lateral,2,5.12,0.0,3.91,9,0.0,False,1.0,8.0,14.0,3.0,1.0,2.0,,4.0,,3.0,0.0,,,,,,,,,,True,FLU,0.0,,estavel,3.9,2.02,0.517,1.0,3.65,0.489,neutro,0.713,3,Dúvida
