atleta_id,nome,clube_id,clube,posicao_id,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,scout_DE,scout_FS,scout_GS,scout_SG,scout_CA,scout_DS,scout_FC,scout_I,scout_FD,scout_FF,scout_FT,scout_PC,scout_A,scout_G,scout_PP,scout_PS,scout_CV,scout_V,scout_DP,scout_GC
141752,Caio Valle,263,BOT,4,Meia,6,1.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
84268,Georgemy,2305,MIR,1,Goleiro,6,3.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
121823,Kauê,264,COR,1,Goleiro,6,1.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
148125,Ryan Augusto,280,RBB,2,Lateral,6,1.83,0.83,2.4,1,2.4,,,,,,1.0,1.0,,1.0,,,,,,,,,,,
141184,Walace Falcão,267,VAS,3,Zagueiro,6,1.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
141594,Pedro Gabriel,284,GRE,2,Lateral,6,2.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
145659,Nicolas,276,SAO,2,Lateral,6,2.79,0.0,5.0,1,0.0,,,,1.0,,,,,,,,,,,,,,,,
142261,Jeferson,284,GRE,5,Atacante,6,1.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
140726,David Martins,265,BAH,4,Meia,6,0.89,0.0,0.0,1,0.0,,,,,,,,,,,,,,,,,,,,
122922,Wanderson Aranha,275,PAL,1,Goleiro,6,1.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
130232,Caio Roque,263,BOT,2,Lateral,6,4.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
146894,João Bom,315,CHA,5,Atacante,6,2.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
91971,Wesley Carvalho,283,CRU,6,Técnico,7,9.29,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
110605,Vinícius Balieiro,315,CHA,4,Meia,6,3.61,-0.39,0.0,1,0.0,,,,,,,,,,,,,,,,,,,,
124270,Allex,285,INT,4,Meia,6,1.77,0.0,2.3,1,0.0,,,,,,1.0,,,,1.0,,,,,,,,,,
109573,Martinelli,266,FLU,4,Meia,7,5.81,0.08,1.63,6,1.7,,4.0,,,1.0,4.0,8.0,,3.0,2.0,,,,,,,,,,
101254,Alef Manga,364,REM,5,Atacante,7,8.58,-0.16,6.73,6,1.6,,4.0,,,,2.0,3.0,9.0,4.0,8.0,,,2.0,2.0,,,,,,
104502,Christian,283,CRU,4,Meia,7,8.85,1.77,4.55,6,11.7,,9.0,,,,7.0,4.0,1.0,2.0,4.0,,,,1.0,,,,,,
106593,Villalba,283,CRU,3,Zagueiro,7,7.73,-0.89,1.07,3,0.5,,,,,,2.0,2.0,,,1.0,,,,,,,,,,
105949,Rochet,285,INT,1,Goleiro,7,6.39,0.21,2.85,6,3.1,17.0,,8.0,,,2.0,,,,,,,,,,,,,,
68685,Alan Patrick,285,INT,4,Meia,7,7.22,-0.03,3.88,6,2.5,,12.0,,,,3.0,4.0,,1.0,6.0,,,,1.0,,,,,,
42234,Cássio,283,CRU,1,Goleiro,5,6.89,0.0,1.32,5,0.0,12.0,2.0,10.0,,,,,,,,,,,,,,,,,
92171,Arthur Cabral,263,BOT,5,Atacante,7,8.64,-0.44,4.65,4,0.7,,6.0,,,,,6.0,,1.0,4.0,,,1.0,1.0,,,,,,
97810,Erick,287,VIT,5,Atacante,2,10.4,2.18,6.22,4,11.9,,4.0,,,1.0,1.0,1.0,1.0,2.0,3.0,,,2.0,1.0,,,,,,
69012,Santos,293,CAP,1,Goleiro,7,10.29,0.54,5.85,4,6.1,18.0,,5.0,1.0,,,,,,,,,,,,,,,,
72294,Everson,282,CAM,1,Goleiro,7,9.79,-2.12,5.8,6,0.6,26.0,2.0,10.0,1.0,,,,,,,,,1.0,,,,,,,
104758,Enzo Díaz,276,SAO,2,Lateral,7,10.18,-1.15,6.87,4,1.9,,8.0,,1.0,1.0,10.0,7.0,,,2.0,,,1.0,,,,,,,
68928,Rafael,276,SAO,1,Goleiro,7,8.48,-0.76,4.82,6,1.6,13.0,,3.0,3.0,,,,,,,,,,,,,,,,
96591,Renan Lodi,282,CAM,2,Lateral,7,10.95,0.32,5.27,6,7.6,,15.0,,1.0,2.0,12.0,10.0,5.0,,2.0,,,1.0,,,,,,,
103056,Gabriel Brazão,277,SAN,1,Goleiro,7,4.68,0.1,0.28,5,2.9,9.0,1.0,9.0,,2.0,,,,1.0,,,1.0,,,,,,,,
63007,Neymar,277,SAN,4,Meia,7,22.31,-1.93,11.45,2,3.7,,8.0,,,1.0,1.0,5.0,1.0,2.0,2.0,,,,2.0,,,,,,
100898,Vitinho,263,BOT,2,Lateral,7,10.21,0.17,5.8,4,4.7,,6.0,,1.0,,10.0,2.0,,,1.0,,,,,,,,,,
105436,Carrascal,262,FLA,4,Meia,6,12.22,0.16,5.83,4,8.6,,5.0,,,,5.0,1.0,,2.0,4.0,,,,1.0,,,,,,
99274,Alexander Barboza,263,BOT,3,Zagueiro,3,9.92,-1.76,4.6,4,-3.1,,,,1.0,2.0,7.0,7.0,,,,,,2.0,,,,1.0,,,
87008,Léo Jardim,267,VAS,1,Goleiro,7,6.29,0.13,1.23,6,2.7,13.0,1.0,10.0,,,,,,,,,,,,,,,,,
37656,Fábio,266,FLU,1,Goleiro,7,9.37,-1.79,4.7,6,-1.5,19.0,3.0,6.0,2.0,1.0,,,,,,,1.0,,,,,,,,
101727,Matheuzinho,264,COR,2,Lateral,7,11.02,0.41,4.55,4,6.0,,5.0,,1.0,1.0,8.0,6.0,1.0,,2.0,,,,,,,,,,
124661,Iván Román,282,CAM,3,Zagueiro,7,6.78,-0.94,4.4,2,0.2,,1.0,,1.0,,3.0,4.0,,,,,,,,,,,,,
80196,Yago Pikachu,364,REM,4,Meia,7,5.39,-0.59,2.42,6,0.0,,2.0,,,,2.0,1.0,,1.0,2.0,,,,1.0,,,,,,
85425,João Paulo,265,BAH,1,Goleiro,6,6.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
90768,Fabrício Bruno,283,CRU,3,Zagueiro,7,6.85,-0.14,1.42,6,1.3,,2.0,,,2.0,4.0,3.0,,1.0,4.0,,,,,,,,,,
80313,Gilberto,265,BAH,2,Lateral,6,7.31,0.0,4.1,2,0.0,,,,,,2.0,2.0,,,1.0,,,1.0,,,,,,,
123717,Zé Guilherme,265,BAH,2,Lateral,6,3.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
98484,Kanu,265,BAH,3,Zagueiro,5,4.67,0.0,3.4,1,0.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,
91101,Ronaldo,265,BAH,1,Goleiro,7,7.6,1.11,4.74,5,7.1,14.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,
68996,Willian José,265,BAH,5,Atacante,7,10.31,0.42,3.96,5,7.4,,1.0,,,,1.0,4.0,,1.0,1.0,,,1.0,2.0,1.0,,,,,
109401,Erick Pulga,265,BAH,5,Atacante,7,7.42,-0.03,2.58,5,3.9,,7.0,,,1.0,5.0,4.0,1.0,2.0,1.0,,,,,,1.0,,,,
104783,Acevedo,265,BAH,4,Meia,7,6.43,0.52,4.14,5,4.9,,6.0,,,2.0,13.0,12.0,,,1.0,1.0,,,,,,,,,
91772,David Duarte,265,BAH,3,Zagueiro,6,5.01,0.0,2.6,2,0.0,,,,,,4.0,2.0,2.0,,,,,,,,,,,,
101314,Ademir,265,BAH,5,Atacante,2,6.56,-0.76,2.72,5,0.4,,11.0,,,,3.0,4.0,2.0,2.0,2.0,,,,,,1.0,,,,
97868,Iago,265,BAH,2,Lateral,6,4.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
105373,Gabriel Xavier,265,BAH,3,Zagueiro,7,7.53,0.91,5.17,3,6.3,,1.0,,2.0,,3.0,1.0,,,1.0,,,,,,,,,,
106323,Caio Alexandre,265,BAH,4,Meia,6,5.33,0.4,0.73,3,3.0,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,
98022,Erick,265,BAH,4,Meia,2,4.86,-1.3,2.12,5,0.7,,6.0,,,,2.0,10.0,,,2.0,2.0,,,,,,,,,
113397,Cristian Olivera,265,BAH,5,Atacante,2,7.12,-0.1,4.48,5,2.4,,13.0,,,1.0,6.0,6.0,3.0,1.0,1.0,,,,1.0,,,,,,
107173,Michel Araújo,265,BAH,4,Meia,2,3.75,0.19,-0.13,3,2.7,,1.0,,,,2.0,3.0,,,,,,,,,,1.0,,,
98517,Jean Lucas,265,BAH,4,Meia,7,9.39,-0.95,5.54,5,4.5,,6.0,,,1.0,4.0,6.0,1.0,2.0,4.0,,,,2.0,,,,,,
122994,Victor Nascimento,265,BAH,1,Goleiro,6,1.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
106822,Rodrigo Nestor,265,BAH,4,Meia,2,6.01,-0.73,2.13,3,1.2,,3.0,,,,2.0,3.0,,1.0,2.0,,,,,,,,,,
105990,Santiago Mingo,265,BAH,3,Zagueiro,7,5.03,0.93,2.16,5,5.2,,3.0,,2.0,1.0,1.0,4.0,,,,,,,,,,,,,
123360,Cauly,276,SAO,4,Meia,6,7.0,-0.69,3.07,3,-0.3,,,,,,1.0,5.0,,1.0,,,,,1.0,,,,,,
111829,Kayky,285,INT,5,Atacante,6,4.78,0.0,2.13,3,0.0,,2.0,,,,2.0,,,2.0,,,,,,,,,,,
129663,Ruan Pablo,265,BAH,5,Atacante,5,2.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
97341,Rogério Ceni,265,BAH,6,Técnico,7,10.77,0.1,5.74,5,6.0,,,,,,,,,,,,,,,,,,3.0,,
141419,Fredi Lippert,265,BAH,3,Zagueiro,6,2.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
68806,Neto,263,BOT,1,Goleiro,6,8.62,0.0,4.43,3,0.0,11.0,,6.0,1.0,,,,,,,,,,,,,,,,
97468,Marçal,263,BOT,2,Lateral,5,7.71,0.0,8.0,1,0.0,,,,1.0,,2.0,,,,,,,,,,,,,,
136955,Sanabria,265,BAH,5,Atacante,6,6.63,-0.9,3.17,3,-0.3,,3.0,,,,,3.0,1.0,2.0,2.0,,,1.0,,,,,,,
72493,Alex Telles,263,BOT,2,Lateral,7,9.36,-0.63,2.57,4,1.0,,1.0,,1.0,1.0,5.0,5.0,,,1.0,,1.0,,,,,,,,
107183,Léo Linck,263,BOT,1,Goleiro,7,6.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
145379,Kauê Furquim,265,BAH,5,Atacante,6,2.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
96353,Joaquín Correa,263,BOT,5,Atacante,6,8.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
98280,Bastos,263,BOT,3,Zagueiro,7,5.38,-0.62,-0.1,1,-0.1,,1.0,,,,,2.0,,,,,,,,,,,,,
108274,David Ricardo,263,BOT,3,Zagueiro,6,7.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
111831,Matheus Martins,263,BOT,5,Atacante,7,6.11,-0.05,3.15,4,1.2,,2.0,,,,1.0,1.0,,2.0,,,,,1.0,,,,,,
129930,Cristhian Loor,263,BOT,1,Goleiro,6,2.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
104693,Newton,263,BOT,4,Meia,6,5.14,-0.62,3.03,4,0.5,,4.0,,,1.0,8.0,3.0,,,,,,,,,,,,,
117965,Martín Anselmi,263,BOT,6,Técnico,7,8.42,-0.26,5.43,4,1.82,,,,,,,,,,,,,,,,,,1.0,,
126013,Ythallo,263,BOT,3,Zagueiro,6,3.5,0.0,0.2,1,0.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
124481,Mateo Ponte,263,BOT,2,Lateral,7,5.07,-0.08,1.97,3,0.5,,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
107231,Danilo,263,BOT,4,Meia,7,14.95,-0.01,10.17,4,3.5,,1.0,,,,3.0,3.0,,,2.0,1.0,,,4.0,,,,,,
103179,Chris Ramos,263,BOT,5,Atacante,5,7.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
142890,Montoro,263,BOT,4,Meia,7,8.45,0.0,4.07,3,0.0,,7.0,,,1.0,,5.0,,1.0,,,,2.0,,,,,,,
142877,Villalba,263,BOT,5,Atacante,6,5.14,0.0,0.0,1,0.0,,,,,,,,,,,,,,,,,,,,
105214,Santi Rodríguez,263,BOT,4,Meia,5,7.36,0.0,2.85,2,0.0,,3.0,,,,3.0,1.0,,,,,,,,,,,,,
95799,Artur,263,BOT,5,Atacante,6,8.57,0.0,4.7,3,0.0,,4.0,,,,1.0,2.0,,2.0,1.0,,,,1.0,,,,,,
69140,Allan,263,BOT,4,Meia,3,4.99,0.15,1.72,4,2.9,,4.0,,,3.0,5.0,4.0,,,2.0,,,,,,,,,,
124757,Nathan Fernandes,263,BOT,5,Atacante,6,5.61,0.0,3.17,3,0.0,,3.0,,,,2.0,,,,,,,1.0,,,,,,,
104191,Raul,263,BOT,1,Goleiro,6,3.06,0.06,0.9,1,0.9,3.0,,3.0,,,,,,,,,,,,,,,,,
91158,Kaio,263,BOT,3,Zagueiro,5,7.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
98672,Savarino,266,FLU,4,Meia,7,10.63,1.54,5.65,4,10.6,,4.0,,,1.0,1.0,4.0,3.0,2.0,4.0,2.0,,2.0,,,,,,,
143072,Gabriel Abdias,263,BOT,2,Lateral,5,3.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
142484,Barrera,263,BOT,4,Meia,6,5.03,-0.71,1.6,4,0.0,,2.0,,,,2.0,2.0,,,,1.0,,,,,,,,,
115674,Gabriel Delfim,282,CAM,1,Goleiro,6,2.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
146375,Kadir,263,BOT,5,Atacante,6,4.9,0.0,1.7,1,0.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
94968,Juninho Capixaba,280,RBB,2,Lateral,3,13.58,-0.65,9.17,6,3.6,,6.0,,2.0,3.0,14.0,12.0,,1.0,3.0,1.0,,1.0,2.0,,,,,,
100695,Fernando,280,RBB,5,Atacante,2,2.35,0.0,0.1,2,0.0,,1.0,,,,,1.0,,,,,,,,,,,,,
94067,Matheus Fernandes,280,RBB,4,Meia,6,4.55,0.42,2.24,5,3.8,,1.0,,,1.0,5.0,2.0,,,6.0,,,,,,,,,,
39850,Vagner Mancini,280,RBB,6,Técnico,7,7.3,-0.15,4.66,6,3.25,,,,,,,,,,,,,,,,,,2.0,,
78605,Gabriel,280,RBB,4,Meia,7,4.39,-0.07,1.54,5,1.8,,5.0,,,4.0,5.0,5.0,,2.0,1.0,,,,,,,,,,
87225,Pedro Henrique,280,RBB,3,Zagueiro,6,6.81,0.0,3.24,5,0.0,,4.0,,2.0,2.0,4.0,2.0,,,1.0,,,,,,,,,,
70360,Eduardo Sasha,280,RBB,5,Atacante,7,5.27,-0.87,1.96,5,0.0,,4.0,,,,1.0,,1.0,4.0,2.0,,,,,,,,,,
100848,Luan Cândido,287,VIT,2,Lateral,6,4.56,0.0,0.9,1,0.0,,,,,,,1.0,,1.0,,,,,,,,,,,
104588,Fabrício,280,RBB,1,Goleiro,5,2.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
103295,Eric Ramires,280,RBB,4,Meia,6,3.24,0.0,-0.03,3,0.0,,1.0,,,,,2.0,,,,,,,,,,,,,
106434,Eduardo Santos,280,RBB,3,Zagueiro,6,3.9,0.0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,
93882,Cleiton,280,RBB,1,Goleiro,7,6.75,-0.81,3.32,6,-0.7,13.0,,6.0,2.0,1.0,,,,,,,,,,,,,,,
107236,Vanderlan,280,RBB,2,Lateral,5,5.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
105213,Sant Anna,280,RBB,2,Lateral,5,5.45,0.0,6.2,1,0.0,,,,1.0,,,,,1.0,,,,,,,,,,,
107744,Praxedes,280,RBB,4,Meia,6,4.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
106160,Lucão,280,RBB,1,Goleiro,6,4.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
111246,Alix Vinicius,280,RBB,3,Zagueiro,7,5.09,0.59,1.43,4,2.7,,,,2.0,1.0,2.0,11.0,,,,,,,,,,1.0,,,
113157,Nathan Mendes,287,VIT,2,Lateral,7,5.92,1.75,4.23,3,8.9,,6.0,,1.0,1.0,5.0,6.0,,,,,,,,,,,,,
122897,Guzmán Rodríguez,280,RBB,3,Zagueiro,5,6.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
110715,Andrés Hurtado,280,RBB,2,Lateral,7,4.88,-1.14,3.25,6,0.0,,1.0,,2.0,2.0,5.0,3.0,,1.0,4.0,,,,,,,,,,
112886,Lucas Barbosa,280,RBB,5,Atacante,3,7.39,0.25,3.75,6,2.6,,13.0,,,3.0,12.0,20.0,2.0,4.0,3.0,,,,,,,,,,
111760,Fabinho,280,RBB,4,Meia,6,2.52,0.0,0.17,3,0.0,,4.0,,,,2.0,5.0,,,,,,,,,,1.0,,,
110750,Gustavo Marques,280,RBB,3,Zagueiro,7,6.87,-0.64,5.38,5,1.2,,5.0,,2.0,,8.0,4.0,,1.0,3.0,,,,,,,,,,
108133,Isidro Pitta,280,RBB,5,Atacante,2,3.36,-0.1,-0.14,5,1.6,,1.0,,,,1.0,7.0,2.0,1.0,3.0,,,,,1.0,,,,,
140906,Davi Gomes,280,RBB,5,Atacante,6,3.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
132580,Vinicinho,280,RBB,5,Atacante,6,4.02,0.27,1.0,3,2.5,,3.0,,,,1.0,,,,,,,,,,,,,,
122755,Lucas Cunha,280,RBB,3,Zagueiro,6,3.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
122394,Gustavinho,280,RBB,4,Meia,7,7.39,0.32,5.05,6,3.6,,4.0,,,,12.0,11.0,,4.0,1.0,,,,1.0,,,,,,
72605,Vitor Hugo,282,CAM,3,Zagueiro,5,7.24,0.0,3.0,2,0.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
138021,Palacios,280,RBB,3,Zagueiro,6,3.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
132274,Ignacio Sosa,280,RBB,4,Meia,6,3.42,0.0,0.12,4,0.0,,5.0,,,2.0,1.0,5.0,,,,,,,,,,,,,
98909,Cuello,282,CAM,5,Atacante,7,7.99,-1.47,5.77,6,1.1,,7.0,,,,11.0,8.0,6.0,1.0,3.0,2.0,,,1.0,,,,,,
91607,Rony,277,SAN,5,Atacante,7,6.56,-0.02,2.38,4,3.5,,10.0,,,2.0,5.0,7.0,1.0,1.0,,,,,,,,,,,
68920,Dudu,282,CAM,5,Atacante,6,6.8,-0.21,2.87,6,0.5,,5.0,,,,2.0,1.0,,2.0,2.0,,,,1.0,,,,,,
124239,Henry Mosquera,280,RBB,5,Atacante,7,4.88,-0.2,3.1,6,2.3,,7.0,,,1.0,3.0,5.0,1.0,5.0,9.0,,,,,,,,,,
100084,Igor Gomes,282,CAM,4,Meia,6,5.03,0.0,0.07,3,0.0,,3.0,,,1.0,,1.0,,,,,,,,,,,,,
88312,Junior Alonso,282,CAM,3,Zagueiro,7,6.01,0.22,2.92,4,2.7,,5.0,,,,6.0,2.0,,,1.0,,,,,,,,,,
101002,Júnior Santos,263,BOT,5,Atacante,6,5.29,0.29,2.0,1,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,
87999,Gustavo Scarpa,282,CAM,4,Meia,2,6.28,-0.18,1.95,6,1.2,,3.0,,,,1.0,1.0,,2.0,2.0,,,1.0,,,,,,,
39656,Alan Franco,282,CAM,4,Meia,7,5.23,-0.15,2.5,6,2.4,,3.0,,,1.0,9.0,7.0,1.0,2.0,1.0,,,,,,,,,,
61987,Alex Sandro,262,FLA,2,Lateral,7,11.41,1.27,5.4,4,11.2,,6.0,,2.0,,6.0,4.0,,,1.0,,,,,,,,,,
118774,Alexsander,282,CAM,4,Meia,6,7.14,0.0,1.7,1,0.0,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
72460,Bernard,282,CAM,4,Meia,6,4.12,0.0,0.8,3,0.0,,,,,,2.0,2.0,,,,,,,,,,,,,
92087,Lyanco,282,CAM,3,Zagueiro,6,9.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
122990,Patrick,282,CAM,4,Meia,6,4.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
116067,Thiago Beltrame,284,GRE,1,Goleiro,6,2.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
103767,Gabriel Menino,277,SAN,4,Meia,7,9.34,-0.09,5.78,5,3.0,,11.0,,,1.0,8.0,5.0,1.0,3.0,3.0,,,,1.0,,,,,,
100842,Ruan,282,CAM,3,Zagueiro,3,5.05,-0.14,2.87,6,2.7,,5.0,,1.0,3.0,4.0,7.0,,,1.0,,,,1.0,,,,,,
78435,Vitinho,264,COR,5,Atacante,6,4.75,0.0,1.63,4,0.0,,3.0,,,,2.0,4.0,,2.0,1.0,,,,,,,,,,
77485,Carrillo,264,COR,4,Meia,6,5.47,0.36,1.74,5,3.3,,2.0,,,2.0,8.0,13.0,,,2.0,,,,,,,,,,
107554,Natanael,282,CAM,2,Lateral,2,5.16,0.0,-2.8,1,0.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,
105068,Reinier,282,CAM,4,Meia,6,3.52,0.47,1.55,6,2.7,,4.0,,,,,3.0,,3.0,2.0,1.0,,,,,,,,,
40990,Dorival Júnior,264,COR,6,Técnico,7,10.56,-0.15,5.11,5,4.45,,,,,,,,,,,,,,,,,,1.0,,
78248,Gustavo Henrique,264,COR,3,Zagueiro,7,9.95,-0.92,4.6,4,1.4,,3.0,,1.0,2.0,7.0,4.0,,2.0,4.0,,1.0,,,,,,,,
107170,Jeffinho,263,BOT,5,Atacante,6,5.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
98720,Angileri,264,COR,2,Lateral,6,4.06,0.0,1.5,2,0.0,,2.0,,,1.0,2.0,,,,,,,,,,,,,,
85048,Memphis Depay,264,COR,5,Atacante,7,11.38,0.86,2.64,5,9.3,,4.0,,,,1.0,3.0,2.0,1.0,2.0,,,,1.0,,,,,,
96342,Charles,264,COR,4,Meia,6,4.09,0.0,1.7,2,0.0,,1.0,,,,2.0,,1.0,,,,,,,,,,,,
105531,Matheus Bidu,264,COR,2,Lateral,7,11.32,-1.08,7.6,4,0.9,,15.0,,1.0,1.0,7.0,5.0,1.0,1.0,1.0,,,,1.0,,,,,,
101574,Hugo Souza,264,COR,1,Goleiro,7,9.89,0.24,4.44,5,4.2,14.0,,6.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,
98225,Pedro Raul,264,COR,5,Atacante,6,3.56,-0.56,0.2,4,0.0,,2.0,,,,,3.0,1.0,,1.0,,,,,,,,,,
130889,Riquelme,284,GRE,4,Meia,6,4.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
107908,Hugo,264,COR,2,Lateral,5,4.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
97642,Félix Torres,285,INT,3,Zagueiro,6,3.26,0.0,1.76,5,0.0,,1.0,,,,6.0,5.0,,,1.0,,,,,,,,,,
117632,Garro,264,COR,4,Meia,7,11.12,-0.81,5.08,5,1.6,,8.0,,,,2.0,3.0,1.0,3.0,1.0,,,3.0,,,,,,,
117910,Breno Bidon,264,COR,4,Meia,7,10.62,-0.69,4.62,4,1.9,,10.0,,,1.0,3.0,6.0,,,1.0,1.0,,,1.0,,,,,,
92440,André Ramalho,264,COR,3,Zagueiro,6,5.69,0.0,0.9,1,0.0,,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,,
102340,Cacá,287,VIT,3,Zagueiro,7,6.72,1.24,4.6,2,6.5,,,,1.0,,3.0,1.0,,,,,,,,,,,,,
107179,Matheus Donelli,264,COR,1,Goleiro,6,3.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
133543,Gui Negão,264,COR,5,Atacante,7,3.91,0.0,0.9,3,0.0,,,,,,2.0,1.0,,,,,,,,,,,,,
125488,João Pedro,264,COR,3,Zagueiro,6,7.85,0.0,8.9,1,0.0,,,,,,1.0,2.0,,,,,,,1.0,,,,,,
89275,William,283,CRU,2,Lateral,7,9.37,0.0,2.8,4,5.7,,2.0,,,,9.0,5.0,,1.0,,,,,,,,1.0,,,
121824,Kayke,264,COR,5,Atacante,6,4.31,0.34,2.0,2,2.5,,2.0,,,,2.0,,,,,,,,,,,,,,
145744,André,264,COR,4,Meia,7,5.93,-0.18,3.95,4,2.2,,5.0,,,,8.0,1.0,,,2.0,,,,,,,,,,
127242,Bahia,264,COR,4,Meia,6,2.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
79701,Lucas Silva,283,CRU,4,Meia,7,4.69,0.06,0.62,6,1.5,,1.0,,,1.0,3.0,1.0,,,,,,,,,,,,,
122396,Ryan,264,COR,4,Meia,6,3.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
131753,Felipe Longo,264,COR,1,Goleiro,6,2.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
84558,Lucas Romero,283,CRU,4,Meia,5,8.39,0.0,3.85,4,0.0,,5.0,,,1.0,2.0,1.0,,1.0,,,,2.0,,,,,,,
88479,Walace,283,CRU,4,Meia,6,4.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
141995,Dieguinho,264,COR,4,Meia,6,4.0,0.0,1.45,2,0.0,,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,
42500,Fagner,283,CRU,2,Lateral,6,4.23,0.0,1.16,5,0.0,,1.0,,,1.0,5.0,4.0,,,,,,,,,,,,,
96610,Matheus Pereira,283,CRU,4,Meia,3,14.86,-0.72,6.13,6,2.3,,21.0,,,3.0,4.0,15.0,,3.0,9.0,,,,2.0,,1.0,,,,
124912,Jonathan Jesus,283,CRU,3,Zagueiro,6,4.91,0.0,0.0,1,0.0,,,,,,,,,,,,,,,,,,,,
93478,Wanderson,283,CRU,5,Atacante,6,4.86,-0.45,2.38,5,0.0,,1.0,,,,1.0,4.0,1.0,,4.0,,,,1.0,,,,,,
113158,Marquinhos,283,CRU,5,Atacante,5,4.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
105047,João Marcelo,283,CRU,3,Zagueiro,6,3.75,0.0,0.9,3,0.0,,,,,,2.0,1.0,,,,,,,,,,,,,
143600,Kauã Moraes,283,CRU,2,Lateral,6,4.96,1.96,5.8,1,5.8,,,,,,,,,,1.0,,,1.0,,,,,,,
114405,Sinisterra,283,CRU,5,Atacante,5,5.76,0.0,1.7,1,0.0,,,,,,1.0,2.0,,,1.0,,,,,,,,,,
139345,Kauã Prates,283,CRU,2,Lateral,6,3.39,0.0,0.0,1,0.0,,,,,,,,,,,,,,,,,,,,
100742,Matheus Henrique,283,CRU,4,Meia,7,6.22,0.33,2.47,6,4.3,,8.0,,,,6.0,2.0,,,3.0,,,,,,,,,,
111690,Matheus Cunha,283,CRU,1,Goleiro,7,2.36,-0.42,-0.05,2,-0.4,3.0,,4.0,,,,,,,,,,,,,,,,,
